ResponseId,Country,Age,EdLevel
5689,USA,35-44 years old,Bachelor
5693,Brazil,18-24 years old,Some College
5694,France,45-54 years old,Master
5696,Canada,45-54 years old,Master
5697,Israel,25-34 years old,Bachelor
5699,Brazil,18-24 years old,Some College
5701,Kyrgyzstan,25-34 years old,Some College
5702,USA,35-44 years old,Bachelor
5705,UK,35-44 years old,Bachelor
5706,USA,35-44 years old,Associate degree
5707,Canada,35-44 years old,Master
5709,USA,25-34 years old,Bachelor
5711,USA,25-34 years old,Master
5712,USA,18-24 years old,Primary
5713,India,25-34 years old,Master
5721,Germany,25-34 years old,Master
5722,India,25-34 years old,Bachelor
5729,Sri Lanka,25-34 years old,Bachelor
5730,Brazil,25-34 years old,Some College
5732,Germany,18-24 years old,Master
5735,Germany,18-24 years old,Secondary school
5738,Canada,25-34 years old,Bachelor
5740,Russia,18-24 years old,Secondary school
5742,USA,25-34 years old,Master
5745,USA,55-64 years old,Bachelor
5746,USA,45-54 years old,Some College
5748,USA,35-44 years old,Master
5749,Brazil,45-54 years old,Bachelor
5750,USA,35-44 years old,Bachelor
5751,USA,35-44 years old,Bachelor
5752,USA,35-44 years old,Some College
5757,Brazil,35-44 years old,Associate degree
5758,UK,35-44 years old,Master
5760,USA,45-54 years old,Bachelor
5761,USA,35-44 years old,Master
5764,USA,35-44 years old,Bachelor
5766,France,45-54 years old,Master
5769,USA,25-34 years old,Some College
5770,Switzerland,25-34 years old,Other
5771,Netherlands,25-34 years old,Bachelor
5773,USA,45-54 years old,Bachelor
5777,Germany,25-34 years old,Bachelor
5778,Germany,25-34 years old,Master
5783,Spain,25-34 years old,Some College
5784,Colombia,25-34 years old,Bachelor
5788,USA,18-24 years old,Bachelor
5789,Germany,55-64 years old,Bachelor
5792,Poland,18-24 years old,Secondary school
5793,USA,55-64 years old,Associate degree
5802,Mexico,18-24 years old,Bachelor
5803,Brazil,25-34 years old,Bachelor
5804,Hungary,25-34 years old,Bachelor
5806,USA,45-54 years old,Bachelor
5811,Ukraine,25-34 years old,Master
5812,Germany,25-34 years old,Professional
5815,USA,25-34 years old,Bachelor
5818,Italy,25-34 years old,Some College
5821,USA,25-34 years old,Bachelor
5822,USA,18-24 years old,Bachelor
5826,Poland,25-34 years old,Bachelor
5834,Germany,25-34 years old,Bachelor
5839,Germany,45-54 years old,Master
5840,USA,25-34 years old,Master
5843,Bangladesh,18-24 years old,Bachelor
5845,USA,45-54 years old,Bachelor
5850,Brazil,25-34 years old,Bachelor
5851,India,25-34 years old,Bachelor
5852,Mexico,35-44 years old,Bachelor
5853,Portugal,25-34 years old,Master
5854,Belgium,35-44 years old,Master
5860,Bangladesh,25-34 years old,Bachelor
5861,Germany,25-34 years old,Associate degree
5864,Czech Republic,35-44 years old,Some College
5868,Netherlands,25-34 years old,Bachelor
5872,USA,45-54 years old,Bachelor
5876,USA,45-54 years old,Professional
5881,France,45-54 years old,Master
5882,Serbia,18-24 years old,Some College
5887,Switzerland,35-44 years old,Master
5892,Canada,35-44 years old,Primary
5894,Malaysia,25-34 years old,Bachelor
5896,Poland,25-34 years old,Bachelor
5897,Syria,35-44 years old,Bachelor
5899,Poland,25-34 years old,Bachelor
5902,USA,25-34 years old,Bachelor
5906,Costa Rica,35-44 years old,Master
5910,Spain,35-44 years old,Bachelor
5911,Pakistan,25-34 years old,Bachelor
5912,Ukraine,18-24 years old,Secondary school
5917,Romania,25-34 years old,Master
5919,USA,35-44 years old,Bachelor
5920,UK,25-34 years old,Bachelor
5921,Sweden,25-34 years old,Associate degree
5922,Kenya,35-44 years old,Some College
5923,Ukraine,25-34 years old,Master
5924,Canada,25-34 years old,Bachelor
5925,Belgium,25-34 years old,Bachelor
5928,USA,35-44 years old,Some College
5929,UK,25-34 years old,Some College
5931,Turkey,35-44 years old,Associate degree
5933,USA,18-24 years old,Some College
5934,USA,45-54 years old,Bachelor
5936,Bangladesh,25-34 years old,Master
5941,Italy,35-44 years old,Master
5942,France,45-54 years old,Associate degree
5944,USA,45-54 years old,Bachelor
5945,Lithuania,35-44 years old,Bachelor
5946,Germany,35-44 years old,Bachelor
5953,Poland,25-34 years old,Some College
5955,Germany,35-44 years old,Bachelor
5960,Italy,25-34 years old,Bachelor
5963,Indonesia,25-34 years old,Secondary school
5965,Switzerland,18-24 years old,Associate degree
5970,USA,45-54 years old,Master
5971,Brazil,18-24 years old,Some College
5972,Turkey,25-34 years old,Secondary school
5975,Germany,25-34 years old,Master
5976,USA,45-54 years old,Bachelor
5977,Sri Lanka,25-34 years old,Bachelor
5980,Germany,25-34 years old,Bachelor
5984,Zambia,25-34 years old,Some College
5986,Greece,18-24 years old,Some College
5994,Italy,25-34 years old,Some College
5995,USA,65 years or older,Bachelor
5998,Brazil,25-34 years old,Bachelor
6003,Austria,35-44 years old,Other
6005,USA,35-44 years old,Secondary school
6013,USA,25-34 years old,Some College
6014,Switzerland,35-44 years old,Primary
6015,Canada,35-44 years old,Bachelor
6016,Iran,25-34 years old,Bachelor
6018,Romania,18-24 years old,Bachelor
6019,USA,18-24 years old,Bachelor
6021,Greece,25-34 years old,Associate degree
6025,South Africa,45-54 years old,Bachelor
6029,Czech Republic,35-44 years old,Some College
6032,Denmark,25-34 years old,Master
6034,Germany,25-34 years old,Secondary school
6036,Algeria,25-34 years old,Some College
6042,Germany,45-54 years old,Some College
6046,Romania,25-34 years old,Master
6047,Togo,18-24 years old,Some College
6051,Greece,35-44 years old,Some College
6056,UK,25-34 years old,Professional
6057,USA,55-64 years old,Some College
6058,USA,35-44 years old,Some College
6059,USA,18-24 years old,Master
6060,Poland,35-44 years old,Associate degree
6064,USA,55-64 years old,Bachelor
6067,Turkey,25-34 years old,Bachelor
6072,Argentina,25-34 years old,Some College
6073,UK,25-34 years old,Some College
6079,Canada,18-24 years old,Bachelor
6082,UK,18-24 years old,Secondary school
6087,Czech Republic,45-54 years old,Secondary school
6089,Germany,25-34 years old,Bachelor
6094,Germany,35-44 years old,Master
6095,Ukraine,35-44 years old,Master
6097,Switzerland,25-34 years old,Master
6103,Colombia,25-34 years old,Bachelor
6104,Ukraine,35-44 years old,Master
6106,Ukraine,18-24 years old,Bachelor
6108,Germany,25-34 years old,Bachelor
6109,USA,25-34 years old,Some College
6111,USA,Prefer not to say,Some College
6115,Netherlands,35-44 years old,Master
6118,Italy,25-34 years old,Master
6121,UK,25-34 years old,Bachelor
6122,Poland,25-34 years old,Bachelor
6124,Russia,18-24 years old,Master
6125,Canada,25-34 years old,Bachelor
6129,Ukraine,18-24 years old,Master
6131,USA,25-34 years old,Bachelor
6133,USA,35-44 years old,Some College
6135,Germany,18-24 years old,Secondary school
6144,Austria,25-34 years old,Some College
6149,Switzerland,35-44 years old,Secondary school
6156,Spain,35-44 years old,Master
6159,USA,25-34 years old,Master
6160,Egypt,18-24 years old,Associate degree
6161,USA,35-44 years old,Associate degree
6162,USA,35-44 years old,Some College
6163,Germany,55-64 years old,Master
6168,UK,35-44 years old,Master
6169,USA,25-34 years old,Some College
6173,Norway,18-24 years old,Bachelor
6174,USA,55-64 years old,Bachelor
6178,Finland,25-34 years old,Professional
6179,Poland,25-34 years old,Primary
6180,Slovakia,25-34 years old,Master
6187,UK,25-34 years old,Master
6192,Bangladesh,25-34 years old,Bachelor
6194,Poland,25-34 years old,Bachelor
6197,USA,25-34 years old,Some College
6198,USA,18-24 years old,Bachelor
6202,Netherlands,25-34 years old,Master
6204,Brazil,25-34 years old,Bachelor
6211,Ukraine,45-54 years old,Master
6213,France,18-24 years old,Master
6214,Italy,55-64 years old,Bachelor
6215,Switzerland,25-34 years old,Bachelor
6216,USA,35-44 years old,Associate degree
6220,USA,35-44 years old,Professional
6225,Brazil,35-44 years old,Some College
6231,USA,25-34 years old,Bachelor
6234,USA,25-34 years old,Some College
6236,USA,18-24 years old,Associate degree
6238,Brazil,25-34 years old,Associate degree
6241,USA,25-34 years old,Master
6246,USA,25-34 years old,Bachelor
6247,India,18-24 years old,Master
6249,USA,25-34 years old,Master
6251,USA,35-44 years old,Master
6252,Sweden,25-34 years old,Some College
6253,Spain,55-64 years old,Other
6257,Bulgaria,45-54 years old,Bachelor
6258,Mexico,25-34 years old,Bachelor
6259,France,18-24 years old,Master
6262,India,18-24 years old,Master
6266,Brazil,25-34 years old,Bachelor
6268,UK,45-54 years old,Bachelor
6269,USA,25-34 years old,Bachelor
6271,Brazil,35-44 years old,Some College
6279,USA,45-54 years old,Bachelor
6282,USA,35-44 years old,Bachelor
6284,Estonia,45-54 years old,Bachelor
6288,Spain,18-24 years old,Secondary school
6289,Italy,35-44 years old,Professional
6290,Germany,45-54 years old,Master
6292,UK,25-34 years old,Bachelor
6296,Germany,25-34 years old,Some College
6301,Canada,55-64 years old,Professional
6302,Brazil,35-44 years old,Bachelor
6303,UK,35-44 years old,Some College
6307,Poland,25-34 years old,Master
6312,Argentina,25-34 years old,Master
6314,Italy,35-44 years old,Bachelor
6316,Spain,25-34 years old,Bachelor
6317,Netherlands,18-24 years old,Bachelor
6319,Canada,25-34 years old,Bachelor
6321,Germany,25-34 years old,Bachelor
6326,Canada,25-34 years old,Bachelor
6330,Brazil,25-34 years old,Bachelor
6331,UK,25-34 years old,Secondary school
6332,Germany,25-34 years old,Secondary school
6336,Dominican Republic,25-34 years old,Master
6337,UK,25-34 years old,Bachelor
6340,USA,45-54 years old,Bachelor
6343,Oman,35-44 years old,Bachelor
6344,Austria,45-54 years old,Master
6348,USA,35-44 years old,Bachelor
6349,India,45-54 years old,Bachelor
6352,Denmark,35-44 years old,Bachelor
6353,Sweden,35-44 years old,Primary
6354,Greece,25-34 years old,Master
6357,Germany,35-44 years old,Bachelor
6363,Israel,25-34 years old,Bachelor
6364,USA,35-44 years old,Bachelor
6367,Brazil,45-54 years old,Bachelor
6368,USA,25-34 years old,Bachelor
6372,Sweden,35-44 years old,Some College
6375,France,25-34 years old,Bachelor
6376,New Zealand,45-54 years old,Master
6382,Cuba,18-24 years old,Bachelor
6384,Brazil,35-44 years old,Master
6385,Kazakhstan,18-24 years old,Bachelor
6386,USA,18-24 years old,Some College
6395,Brazil,35-44 years old,Bachelor
6398,Canada,45-54 years old,Bachelor
6399,Uruguay,35-44 years old,Bachelor
6400,Mexico,18-24 years old,Bachelor
6402,USA,35-44 years old,Other
6403,Brazil,25-34 years old,Bachelor
6409,Mexico,25-34 years old,Bachelor
6411,USA,35-44 years old,Bachelor
6414,Poland,25-34 years old,Bachelor
6415,Czech Republic,18-24 years old,Secondary school
6416,UK,25-34 years old,Some College
6420,Spain,45-54 years old,Professional
6423,Spain,25-34 years old,Master
6424,Canada,55-64 years old,Bachelor
6425,Serbia,18-24 years old,Some College
6426,Spain,25-34 years old,Bachelor
6432,Uganda,35-44 years old,Bachelor
6434,Israel,35-44 years old,Primary
6441,Poland,25-34 years old,Bachelor
6443,USA,18-24 years old,Secondary school
6444,USA,25-34 years old,Secondary school
6450,USA,35-44 years old,Bachelor
6454,Austria,18-24 years old,Some College
6455,Canada,25-34 years old,Bachelor
6460,USA,25-34 years old,Master
6467,India,45-54 years old,Bachelor
6468,Canada,25-34 years old,Other
6470,USA,35-44 years old,Bachelor
6473,USA,25-34 years old,Some College
6474,USA,18-24 years old,Bachelor
6476,Panama,25-34 years old,Some College
6478,Australia,25-34 years old,Some College
6480,Ukraine,35-44 years old,Bachelor
6482,USA,45-54 years old,Some College
6484,Canada,35-44 years old,Some College
6485,Nicaragua,25-34 years old,Associate degree
6486,USA,25-34 years old,Bachelor
6491,Iran,25-34 years old,Bachelor
6493,USA,35-44 years old,Some College
6495,Canada,18-24 years old,Bachelor
6503,USA,45-54 years old,Some College
6505,Turkey,35-44 years old,Bachelor
6510,UK,35-44 years old,Bachelor
6512,USA,35-44 years old,Secondary school
6515,USA,35-44 years old,Professional
6516,Mexico,25-34 years old,Bachelor
6528,Germany,35-44 years old,Some College
6535,Iran,35-44 years old,Bachelor
6538,USA,25-34 years old,Bachelor
6546,USA,25-34 years old,Master
6552,Sri Lanka,25-34 years old,Bachelor
6554,USA,35-44 years old,Master
6555,USA,25-34 years old,Bachelor
6558,USA,18-24 years old,Bachelor
6561,Brazil,18-24 years old,Secondary school
6567,Ukraine,35-44 years old,Professional
6568,Canada,35-44 years old,Associate degree
6569,Algeria,25-34 years old,Some College
6571,Australia,35-44 years old,Bachelor
6581,China,25-34 years old,Master
6584,USA,25-34 years old,Bachelor
6586,UK,25-34 years old,Bachelor
6589,USA,65 years or older,Bachelor
6591,USA,35-44 years old,Bachelor
6594,Czech Republic,25-34 years old,Secondary school
6595,Brazil,25-34 years old,Bachelor
6596,USA,25-34 years old,Bachelor
6604,Canada,35-44 years old,Bachelor
6609,Mexico,35-44 years old,Bachelor
6616,USA,25-34 years old,Master
6631,Brazil,25-34 years old,Bachelor
6633,USA,25-34 years old,Bachelor
6638,USA,35-44 years old,Bachelor
6639,Brazil,25-34 years old,Bachelor
6644,Ghana,25-34 years old,Some College
6647,Brazil,18-24 years old,Bachelor
6650,USA,25-34 years old,Bachelor
6651,Canada,55-64 years old,Bachelor
6653,China,18-24 years old,Secondary school
6655,Japan,35-44 years old,Bachelor
6659,Australia,35-44 years old,Bachelor
6660,USA,45-54 years old,Master
6661,USA,55-64 years old,Bachelor
6669,USA,45-54 years old,Some College
6672,Singapore,25-34 years old,Bachelor
6673,Austria,45-54 years old,Master
6676,Mexico,25-34 years old,Some College
6678,Philippines,35-44 years old,Some College
6679,Canada,35-44 years old,Associate degree
6680,Canada,25-34 years old,Bachelor
6682,Indonesia,25-34 years old,Associate degree
6683,USA,35-44 years old,Bachelor
6685,Philippines,18-24 years old,Other
6687,USA,25-34 years old,Bachelor
6689,USA,35-44 years old,Bachelor
6690,Czech Republic,18-24 years old,Secondary school
6693,Indonesia,18-24 years old,Bachelor
6694,USA,25-34 years old,Bachelor
6696,India,25-34 years old,Bachelor
6701,USA,25-34 years old,Bachelor
6703,USA,35-44 years old,Some College
6709,Canada,35-44 years old,Bachelor
6715,Canada,18-24 years old,Associate degree
6724,USA,18-24 years old,Bachelor
6725,Brazil,25-34 years old,Associate degree
6730,USA,25-34 years old,Bachelor
6733,Canada,18-24 years old,Bachelor
6734,Netherlands,45-54 years old,Professional
6735,New Zealand,25-34 years old,Bachelor
6740,Costa Rica,25-34 years old,Bachelor
6745,Brazil,25-34 years old,Bachelor
6746,USA,25-34 years old,Bachelor
6747,Brazil,45-54 years old,Bachelor
6748,Australia,25-34 years old,Master
6752,Hong Kong,35-44 years old,Bachelor
6753,Paraguay,25-34 years old,Secondary school
6759,Malaysia,25-34 years old,Bachelor
6761,USA,25-34 years old,Some College
6765,Uruguay,45-54 years old,Some College
6766,New Zealand,25-34 years old,Bachelor
6767,Colombia,25-34 years old,Bachelor
6772,Australia,45-54 years old,Master
6775,Spain,25-34 years old,Bachelor
6776,Canada,45-54 years old,Master
6778,Russia,35-44 years old,Master
6781,Hong Kong,35-44 years old,Master
6785,Hong Kong,25-34 years old,Bachelor
6791,Canada,18-24 years old,Some College
6792,Argentina,25-34 years old,Some College
6795,India,25-34 years old,Bachelor
6798,Sri Lanka,25-34 years old,Bachelor
6801,USA,35-44 years old,Some College
6804,Canada,45-54 years old,Bachelor
6805,Mexico,25-34 years old,Bachelor
6810,USA,25-34 years old,Bachelor
6812,Ecuador,35-44 years old,Some College
6813,USA,45-54 years old,Bachelor
6815,Australia,55-64 years old,Professional
6817,Poland,18-24 years old,Some College
6818,New Zealand,18-24 years old,Bachelor
6823,USA,45-54 years old,Some College
6828,Indonesia,18-24 years old,Bachelor
6830,Mongolia,25-34 years old,Master
6831,Kenya,18-24 years old,Bachelor
6834,USA,18-24 years old,Master
6835,Australia,45-54 years old,Master
6837,USA,35-44 years old,Master
6838,USA,45-54 years old,Some College
6839,Netherlands,45-54 years old,Master
6840,USA,25-34 years old,Bachelor
6841,New Zealand,18-24 years old,Professional
6846,China,25-34 years old,Master
6848,USA,45-54 years old,Some College
6851,India,25-34 years old,Master
6852,USA,65 years or older,Professional
6859,USA,35-44 years old,Some College
6868,Saudi Arabia,25-34 years old,Bachelor
6870,Switzerland,55-64 years old,Master
6874,India,55-64 years old,Bachelor
6876,Israel,45-54 years old,Some College
6878,Peru,25-34 years old,Master
6882,USA,35-44 years old,Master
6883,India,25-34 years old,Bachelor
6885,Netherlands,25-34 years old,Some College
6887,Nomadic,25-34 years old,Master
6888,USA,25-34 years old,Bachelor
6891,New Zealand,25-34 years old,Bachelor
6893,India,35-44 years old,Bachelor
6896,Mexico,25-34 years old,Bachelor
6901,USA,25-34 years old,Some College
6902,India,25-34 years old,Bachelor
6904,Canada,18-24 years old,Bachelor
6910,New Zealand,18-24 years old,Some College
6913,Viet Nam,25-34 years old,Bachelor
6916,Brazil,35-44 years old,Bachelor
6918,USA,25-34 years old,Some College
6919,Switzerland,25-34 years old,Primary
6920,Mexico,25-34 years old,Bachelor
6921,India,25-34 years old,Bachelor
6923,Japan,25-34 years old,Some College
6924,Sweden,45-54 years old,Professional
